,tenure,MonthlyCharges,total_charges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,senior_yes_Yes,multiple_lines_Yes,online_security_Yes,online_backup_Yes,device_protection_Yes,tech_support_Yes,streaming_tv_Yes,streaming_movies_Yes,payment_method_Credit card,payment_method_Electronic check,payment_method_Mailed check
230,54,108.0,5760.65,True,False,False,True,True,False,False,True,True,True,False,False,False,True,True,True,False,True,True,True,True,False,False
231,50,93.5,4747.5,True,False,False,True,True,False,False,False,True,True,False,False,False,False,True,True,False,True,False,True,True,False,False
232,1,84.6,84.6,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
233,72,20.25,1566.9,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
234,29,25.15,702.0,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
235,2,54.4,114.1,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True
236,10,29.6,299.05,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
237,18,73.15,1305.95,True,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
238,11,95.0,1120.3,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False,True,False
239,16,19.75,284.35,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
240,72,86.6,6350.5,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False
241,72,109.2,7878.3,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False
242,41,74.7,3187.65,False,True,True,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True,True,True,True,False,False
243,65,94.4,6126.15,False,True,False,True,True,False,False,False,False,False,True,False,True,False,True,True,True,False,False,True,False,True,False
244,13,54.8,731.3,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False
245,4,75.35,273.4,True,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False
246,41,65.0,2531.8,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True
247,15,74.4,1074.3,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False
248,1,48.55,48.55,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True
249,42,99.0,4298.45,True,False,False,True,True,False,True,False,True,False,True,False,False,True,True,True,True,False,False,True,False,True,False
250,51,93.5,4619.55,False,True,False,True,True,False,True,False,True,False,True,False,False,False,True,True,True,False,True,False,False,True,False
251,2,70.4,147.15,False,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
252,1,40.2,40.2,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False
253,32,83.7,2633.3,True,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,True,True,True,True,True,False,False
254,10,19.85,193.05,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
255,67,59.55,4103.9,False,True,True,False,False,False,False,True,True,False,True,False,False,False,False,True,True,True,True,True,False,True,False
256,61,115.1,7008.15,False,True,True,True,True,False,False,True,False,True,False,False,False,True,True,True,True,True,True,True,True,False,False
257,50,114.35,5791.1,True,False,False,True,True,False,True,False,False,True,False,False,False,True,True,True,True,True,True,True,True,False,False
258,2,44.6,80.55,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
259,29,45.0,1228.65,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
260,3,41.15,132.2,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False
261,13,106.9,1364.3,True,False,False,True,True,False,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,False
262,57,89.85,4925.35,True,True,False,True,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,True,False,True,False
263,31,49.85,1520.1,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False
264,45,113.3,5032.25,False,True,False,True,True,False,True,False,False,False,False,True,False,True,True,True,True,True,True,True,False,False,True
265,61,88.1,5526.75,False,True,True,True,False,False,False,True,False,False,False,True,False,True,True,True,True,True,True,True,False,False,True
266,50,24.9,1195.25,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
267,19,105.0,2007.25,False,False,False,True,True,False,False,False,True,False,False,True,True,False,True,True,False,True,True,True,False,False,True
268,59,19.35,1099.6,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
269,71,24.25,1732.95,False,True,False,True,False,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False
270,16,94.45,1511.2,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,True,True,True,False,True,False
271,57,59.75,3450.15,True,True,False,True,False,False,False,True,True,False,True,False,False,False,True,True,False,True,False,False,False,True,False
272,1,24.8,24.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
273,20,107.05,2172.05,True,True,False,True,True,False,False,False,False,False,True,False,True,True,False,True,False,True,True,True,False,True,False
274,1,70.6,70.6,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
275,5,85.4,401.1,True,True,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False
276,52,105.05,5624.85,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,True,True,False,True,True,False,True,False
277,21,64.95,1339.8,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,False
278,14,55.0,771.95,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,True,False,True,False
279,5,50.55,244.75,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
280,6,55.15,322.9,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True
281,10,51.2,498.25,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
282,1,25.4,25.4,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
283,68,54.45,3687.75,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True
284,18,95.15,1779.95,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,True
285,22,76.0,1783.6,False,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False
286,20,44.35,927.15,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
287,1,70.0,70.0,True,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
288,8,74.5,606.55,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False
289,10,44.85,435.4,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
290,24,76.1,1712.7,True,False,False,True,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,True,False
291,35,61.2,2021.2,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,True
292,23,86.8,1940.8,True,True,True,True,True,False,True,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,True
293,6,89.35,567.8,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,False
294,12,19.7,220.35,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
295,1,20.25,20.25,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
296,71,76.05,5436.45,False,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
297,35,100.8,3437.5,True,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,False,True,True,False,True,False
298,40,74.55,3015.75,True,True,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,True,False,True,False
